0,1,2,3,biosyn_class
175.0,451.0,5.781355563597171,0.0,NRP
357.0,453.0,5.799862748997832,0.0,Alkaloid
433.0,435.0,5.862655515421721,0.0,Polyketide
265.0,455.0,6.040006891833122,0.0,NRP
441.0,443.0,6.06842588011586,0.0,Polyketide
444.0,449.0,6.183464025687872,0.0,NRP
439.0,456.0,6.199451299414037,0.0,Polyketide
11.0,454.0,6.204418410720981,0.0,Polyketide
245.0,461.0,6.259294640961118,0.0,Other
448.0,452.0,6.2972708672023705,0.0,NRP
9.0,239.0,6.620413043336258,0.0,Other
459.0,462.0,6.6275068165420254,0.0,Other
18.0,231.0,6.834287814871734,0.0,Alkaloid
465.0,466.0,7.494570717964336,0.0,Polyketide
283.0,467.0,7.748443895316684,0.0,Alkaloid
457.0,460.0,8.632114057726854,0.0,NRP
162.0,458.0,9.026631087827031,0.0,RiPP
464.0,471.0,10.128466787496071,0.0,NRP
463.0,468.0,10.255016742288337,0.0,Terpene
469.0,473.0,14.506804011347455,0.0,NRP
470.0,472.0,14.783475750508229,0.0,NRP
474.0,475.0,22.82439136253177,0.0,Polyketide
