0,1,2,3,biosyn_class
178.0,332.0,4.5846386294551165,0.0,RiPP
36.0,374.0,4.5885103958656615,0.0,Polyketide
311.0,356.0,4.601996275466955,0.0,NRP
228.0,364.0,4.6142484222105375,0.0,Alkaloid
115.0,359.0,4.632919214415835,0.0,Polyketide
287.0,348.0,4.67096828586604,0.0,NRP
329.0,354.0,4.672663517213923,0.0,Polyketide
112.0,267.0,4.6889832294368645,0.0,NRP
33.0,305.0,4.6904233597257985,0.0,Polyketide
336.0,366.0,4.691688473356771,0.0,Other
117.0,368.0,4.694048039947912,0.0,Polyketide
344.0,397.0,4.755704075231041,0.0,RiPP
257.0,383.0,4.787323301186008,0.0,RiPP
387.0,392.0,4.791792058136683,0.0,NRP
365.0,381.0,4.806878798155442,0.0,NRP
358.0,375.0,4.822337592177931,0.0,Alkaloid
314.0,369.0,4.856191702466737,0.0,Polyketide
361.0,384.0,4.872088003085183,0.0,NRP
377.0,388.0,4.872646148852552,0.0,Polyketide
390.0,408.0,4.914684600052935,0.0,Saccharide
372.0,389.0,4.924745636729097,0.0,Polyketide
322.0,330.0,4.926786655331322,0.0,Polyketide
188.0,371.0,4.971146119429894,0.0,Polyketide
345.0,353.0,4.995507851054584,0.0,RiPP
142.0,393.0,5.002335283274642,0.0,NRP
373.0,400.0,5.058041790170159,0.0,NRP
27.0,68.0,5.060199935553293,0.0,Alkaloid
399.0,405.0,5.083419224262002,0.0,Terpene
335.0,407.0,5.155316578961374,0.0,Alkaloid
268.0,357.0,5.169017873477284,0.0,NRP
201.0,386.0,5.180182492119902,0.0,NRP
34.0,262.0,5.202083459414289,0.0,Polyketide
382.0,385.0,5.239493900331833,0.0,Polyketide
403.0,406.0,5.25058181097817,0.0,Polyketide
32.0,106.0,5.282333435190714,0.0,Polyketide
394.0,417.0,5.283611707819908,0.0,Terpene
246.0,376.0,5.35959897197008,0.0,RiPP
175.0,266.0,5.382821877047949,0.0,NRP
370.0,411.0,5.40686371927261,0.0,NRP
26.0,404.0,5.411538332744041,0.0,NRP
290.0,391.0,5.439935096154154,0.0,Terpene
395.0,401.0,5.462486235351255,0.0,Other
248.0,396.0,5.479389693080697,0.0,Polyketide
247.0,422.0,5.492752013935012,0.0,Terpene
242.0,420.0,5.525495711545686,0.0,Polyketide
102.0,157.0,5.54057774760031,0.0,NRP
251.0,413.0,5.574250477445101,0.0,NRP
378.0,409.0,5.586717902097292,0.0,NRP
418.0,436.0,5.712387765042883,0.0,Polyketide
412.0,430.0,5.718963214135834,0.0,NRP
323.0,429.0,5.869659390786009,0.0,RiPP
379.0,398.0,5.8726641158498465,0.0,Saccharide
414.0,415.0,5.876773859145525,0.0,NRP
240.0,435.0,5.937813704671805,0.0,NRP
271.0,427.0,5.977727727607782,0.0,Saccharide
309.0,426.0,6.007077395238578,0.0,Polyketide
425.0,445.0,6.172532882794088,0.0,NRP
410.0,428.0,6.2346005682517545,0.0,Polyketide
11.0,443.0,6.2413827522237115,0.0,Saccharide
437.0,439.0,6.287458742720362,0.0,NRP
423.0,440.0,6.450256809252635,0.0,Saccharide
244.0,442.0,6.475614667518795,0.0,Polyketide
239.0,424.0,6.513724989317538,0.0,RiPP
431.0,432.0,6.5346106611597286,0.0,Polyketide
416.0,451.0,6.58142250896995,0.0,Polyketide
402.0,433.0,6.612473358341043,0.0,NRP
346.0,454.0,6.723587390349437,0.0,Alkaloid
419.0,438.0,6.767305720666876,0.0,Polyketide
18.0,231.0,6.834287814871734,0.0,NRP
312.0,453.0,6.9954800142661,0.0,Polyketide
434.0,455.0,7.422344760262203,0.0,NRP
444.0,447.0,7.715940321284186,0.0,Polyketide
9.0,448.0,7.75510642340375,0.0,Polyketide
441.0,456.0,7.785679305114652,0.0,Other
279.0,458.0,8.081291474835538,0.0,NRP
421.0,452.0,8.210550560595566,0.0,Other
446.0,450.0,8.768293173084105,0.0,Other
462.0,465.0,9.959809851771382,0.0,Alkaloid
459.0,460.0,10.263667200959677,0.0,Polyketide
162.0,461.0,11.158415937620525,0.0,Alkaloid
449.0,463.0,11.313344052586595,0.0,NRP
457.0,466.0,12.162224786889492,0.0,RiPP
464.0,467.0,14.058557168305212,0.0,NRP
468.0,469.0,20.395425998475865,0.0,Terpene
470.0,471.0,22.663325991089263,0.0,NRP
472.0,474.0,37.17458420355926,0.0,NRP
473.0,475.0,55.72620696593423,0.0,Polyketide
