label,Dim1,Dim2
3.0,-14.636855125427246,6.81178092956543
4.0,-14.707024574279785,6.780070781707764
4.0,-14.636199951171875,6.771801948547363
1.0,-14.402874946594238,6.720554351806641
1.0,-14.675047874450684,6.81901741027832
1.0,-14.577579498291016,6.769881725311279
0.0,-14.575952529907227,6.716863632202148
4.0,-14.636326789855957,6.7771477699279785
4.0,-14.489982604980469,6.752624034881592
4.0,-14.552691459655762,6.779560089111328
3.0,-14.5338134765625,6.737989902496338
0.0,-14.481097221374512,6.746942043304443
4.0,-14.421757698059082,6.775016784667969
0.0,-14.497546195983887,6.770473003387451
4.0,-14.573295593261719,6.803163051605225
1.0,-14.693317413330078,6.890368938446045
4.0,-14.414839744567871,6.712191581726074
4.0,-14.495024681091309,6.774226188659668
0.0,-14.582087516784668,6.847131729125977
4.0,-14.57624626159668,6.846377849578857
3.0,-14.540426254272461,6.8189311027526855
1.0,-14.517068862915039,6.796403408050537
1.0,-14.531259536743164,6.855432033538818
4.0,-14.47282886505127,6.798755168914795
4.0,-14.673385620117188,6.7715559005737305
4.0,-14.568076133728027,6.803774356842041
4.0,-14.695587158203125,6.798315525054932
0.0,-14.420296669006348,6.742083549499512
3.0,-14.662725448608398,6.737666130065918
3.0,-14.678044319152832,6.847801208496094
4.0,-14.482980728149414,6.793213367462158
3.0,-14.513142585754395,6.858236789703369
0.0,-14.539654731750488,6.756216526031494
1.0,-14.526439666748047,6.820116996765137
3.0,-14.506416320800781,6.759953022003174
1.0,-14.681962966918945,6.723414897918701
3.0,-14.573143005371094,6.797902584075928
3.0,-14.722380638122559,6.833163738250732
4.0,-14.555183410644531,6.85929012298584
3.0,-14.605613708496094,6.851661682128906
3.0,-14.654852867126465,6.848810195922852
4.0,-14.676115989685059,6.90053653717041
4.0,-14.677363395690918,6.870629787445068
3.0,-14.603313446044922,6.843903064727783
4.0,-14.538472175598145,6.808409690856934
1.0,-14.427783966064453,6.731990814208984
4.0,-14.48459529876709,6.78106164932251
3.0,-14.64059066772461,6.818917751312256
3.0,-14.601832389831543,6.826277732849121
1.0,-14.585967063903809,6.800199508666992
3.0,-14.759370803833008,6.770596027374268
3.0,-14.534586906433105,6.862823486328125
1.0,-14.519559860229492,6.707662105560303
0.0,-14.53695297241211,6.769547939300537
1.0,-14.684081077575684,6.759809970855713
3.0,-14.447805404663086,6.760504245758057
1.0,-14.555508613586426,6.800609588623047
4.0,-14.485490798950195,6.770149230957031
4.0,-14.571025848388672,6.816318035125732
3.0,-14.507159233093262,6.742867946624756
0.0,-14.618536949157715,6.819091796875
3.0,-14.52402400970459,6.787265300750732
1.0,-14.70532512664795,6.763372898101807
3.0,-14.552393913269043,6.728637218475342
1.0,-14.4981107711792,6.7013139724731445
1.0,-14.646970748901367,6.845477104187012
4.0,-14.46139144897461,6.810257911682129
4.0,-14.68030071258545,6.829766750335693
4.0,-14.676366806030273,6.777576446533203
1.0,-14.524152755737305,6.754795551300049
4.0,-14.619388580322266,6.811491012573242
4.0,-14.556625366210938,6.7469892501831055
0.0,-14.513346672058105,6.824559688568115
3.0,-14.610260963439941,6.736536026000977
4.0,-14.585707664489746,6.801784038543701
4.0,-14.548603057861328,6.745611667633057
1.0,-14.523103713989258,6.847394943237305
1.0,-14.576005935668945,6.79615592956543
4.0,-14.67209529876709,6.843188285827637
0.0,-14.560484886169434,6.843908786773682
0.0,-14.594411849975586,6.831516742706299
4.0,-14.500807762145996,6.771815299987793
4.0,-14.646906852722168,6.82677698135376
1.0,-14.534937858581543,6.7813239097595215
3.0,-14.676791191101074,6.814924716949463
0.0,-14.525506973266602,6.834966659545898
4.0,-14.507429122924805,6.822103023529053
3.0,-14.551769256591797,6.7868733406066895
4.0,-14.491544723510742,6.812787055969238
1.0,-14.574104309082031,6.833384037017822
3.0,-14.514453887939453,6.8143534660339355
4.0,-14.717423439025879,6.761147975921631
1.0,-14.570670127868652,6.834478855133057
3.0,-14.543254852294922,6.777971267700195
4.0,-14.46700382232666,6.771255016326904
3.0,-14.554229736328125,6.702126502990723
1.0,-14.60820484161377,6.769621849060059
0.0,-14.608255386352539,6.822025299072266
4.0,-14.51909351348877,6.755849361419678
3.0,-14.61190128326416,6.778939247131348
0.0,-14.549266815185547,6.791524887084961
0.0,-14.55700397491455,6.731832981109619
4.0,-14.663093566894531,6.862055778503418
0.0,-14.550567626953125,6.805892467498779
3.0,-14.481938362121582,6.792171955108643
3.0,-14.699891090393066,6.752019882202148
0.0,-14.511786460876465,6.7595367431640625
1.0,-14.571081161499023,6.798696994781494
0.0,-14.629345893859863,6.733508586883545
4.0,-14.608524322509766,6.758356094360352
1.0,-14.71660041809082,6.836540699005127
3.0,-14.4617338180542,6.745298862457275
1.0,-14.647335052490234,6.769394874572754
3.0,-14.493977546691895,6.766557216644287
3.0,-14.56603717803955,6.759399890899658
1.0,-14.564647674560547,6.809081077575684
4.0,-14.614654541015625,6.723454475402832
4.0,-14.535037994384766,6.7968034744262695
3.0,-14.734845161437988,6.842891216278076
3.0,-14.585129737854004,6.883021354675293
4.0,-14.486727714538574,6.809760093688965
3.0,-14.647421836853027,6.832272052764893
3.0,-14.667191505432129,6.837343215942383
4.0,-14.559646606445312,6.780906677246094
4.0,-14.654932975769043,6.827248573303223
0.0,-14.696227073669434,6.864237308502197
3.0,-14.710221290588379,6.745216369628906
4.0,-14.478487968444824,6.858835220336914
1.0,-14.508402824401855,6.726409912109375
4.0,-14.47655963897705,6.71951150894165
0.0,-14.52785873413086,6.757840633392334
3.0,-14.695534706115723,6.764540195465088
4.0,-14.66932487487793,6.789154529571533
3.0,-14.523984909057617,6.782840251922607
1.0,-14.690258026123047,6.7947998046875
3.0,-14.575258255004883,6.753279685974121
1.0,-14.581358909606934,6.781573295593262
1.0,-14.589665412902832,6.781215190887451
4.0,-14.496846199035645,6.7489471435546875
4.0,-14.556156158447266,6.823533058166504
4.0,-14.647581100463867,6.84862756729126
4.0,-14.574527740478516,6.7580461502075195
4.0,-14.578011512756348,6.839774131774902
4.0,-14.601156234741211,6.8035478591918945
4.0,-14.634472846984863,6.742589473724365
3.0,-14.51243782043457,6.794368743896484
0.0,-14.705976486206055,6.826038837432861
0.0,-14.593775749206543,6.771491527557373
4.0,-14.552410125732422,6.776387691497803
4.0,-14.52691650390625,6.809658527374268
3.0,-14.538569450378418,6.768962383270264
4.0,-14.58725643157959,6.848809242248535
0.0,-14.539127349853516,6.8059163093566895
4.0,-14.700115203857422,6.734264373779297
4.0,-14.568700790405273,6.762348651885986
3.0,-14.428738594055176,6.738616466522217
4.0,-14.468994140625,6.830153465270996
4.0,-14.682920455932617,6.815037250518799
4.0,-14.611510276794434,6.794920444488525
1.0,-14.633806228637695,6.809852123260498
4.0,-14.545634269714355,6.78229284286499
4.0,-14.573060989379883,6.831732273101807
3.0,-14.62915325164795,6.748956203460693
1.0,-14.644180297851562,6.778685092926025
1.0,-14.564562797546387,6.823757648468018
1.0,-14.5895414352417,6.79337215423584
1.0,-14.556934356689453,6.828271389007568
3.0,-14.556921005249023,6.796377658843994
0.0,-14.599072456359863,6.794029235839844
1.0,-14.556997299194336,6.744058609008789
3.0,-14.452932357788086,6.763472557067871
1.0,-14.548242568969727,6.791440010070801
3.0,-14.70615005493164,6.847023010253906
4.0,-14.565258026123047,6.734144687652588
0.0,-14.451748847961426,6.777090549468994
4.0,-14.469021797180176,6.803619861602783
1.0,-14.630451202392578,6.865182876586914
1.0,-14.468810081481934,6.838498115539551
4.0,-14.545323371887207,6.752392292022705
4.0,-14.539896965026855,6.798676013946533
4.0,-14.364717483520508,6.77902364730835
3.0,-14.713316917419434,6.824207305908203
3.0,-14.569684028625488,6.746173858642578
4.0,-14.580410957336426,6.766267776489258
1.0,-14.639081001281738,6.8960652351379395
1.0,-14.621932983398438,6.762518882751465
3.0,-14.697093963623047,6.775125503540039
3.0,-14.528122901916504,6.811363697052002
3.0,-14.640792846679688,6.818570613861084
1.0,-14.535056114196777,6.784708499908447
3.0,-14.506589889526367,6.7587890625
4.0,-14.459378242492676,6.791529178619385
1.0,-14.578839302062988,6.793483257293701
1.0,-14.574976921081543,6.833921909332275
4.0,-14.668943405151367,6.8643574714660645
4.0,-14.616049766540527,6.77994441986084
4.0,-14.62504768371582,6.832653045654297
4.0,-14.558629035949707,6.785040855407715
4.0,-14.616986274719238,6.807413578033447
4.0,-14.536815643310547,6.784067630767822
1.0,-14.590102195739746,6.8180131912231445
1.0,-14.641284942626953,6.852382659912109
3.0,-14.6753511428833,6.766139984130859
4.0,-14.6288423538208,6.798821926116943
1.0,-14.636102676391602,6.758602619171143
4.0,-14.666276931762695,6.732684135437012
4.0,-14.632688522338867,6.8280510902404785
0.0,-14.662307739257812,6.80621862411499
3.0,-14.794790267944336,6.892207622528076
1.0,-14.49988079071045,6.797572135925293
4.0,-14.50761604309082,6.853416919708252
1.0,-14.519275665283203,6.794658660888672
4.0,-14.660792350769043,6.767143249511719
4.0,-14.611361503601074,6.867671489715576
1.0,-14.485420227050781,6.809972286224365
1.0,-14.458807945251465,6.7245564460754395
4.0,-14.468432426452637,6.7779221534729
4.0,-14.680168151855469,6.8299126625061035
1.0,-14.548603057861328,6.824145793914795
3.0,-14.700597763061523,6.8158416748046875
4.0,-14.515143394470215,6.753664970397949
3.0,-14.616833686828613,6.8152055740356445
1.0,-14.560126304626465,6.8311567306518555
3.0,-14.528450012207031,6.84039306640625
4.0,-14.43108081817627,6.783583164215088
1.0,-14.523604393005371,6.74458646774292
0.0,-14.510720252990723,6.751885414123535
0.0,-14.591676712036133,6.748920917510986
4.0,-14.587021827697754,6.818045616149902
1.0,-14.710943222045898,6.798370838165283
3.0,-14.664231300354004,6.834009647369385
4.0,-14.687788009643555,6.792079925537109
1.0,-14.616833686828613,6.8156890869140625
1.0,-14.509904861450195,6.766428470611572
1.0,-14.466227531433105,6.8325324058532715
1.0,-14.547869682312012,6.849306583404541
1.0,-14.66455364227295,6.882048606872559
4.0,-14.46741771697998,6.754413604736328
4.0,-14.637042045593262,6.796858787536621
3.0,-14.612329483032227,6.86837100982666
3.0,-14.586484909057617,6.765394687652588
1.0,-14.484026908874512,6.810847759246826
4.0,-14.639800071716309,6.821072101593018
4.0,-14.600207328796387,6.770411968231201
3.0,-14.493009567260742,6.814952850341797
3.0,-14.45408821105957,6.784594535827637
3.0,-14.644136428833008,6.782135963439941
1.0,-14.590656280517578,6.807673454284668
3.0,-14.567317008972168,6.762025356292725
4.0,-14.486641883850098,6.687342166900635
3.0,-14.579887390136719,6.825498580932617
3.0,-14.600264549255371,6.839123725891113
4.0,-14.518630027770996,6.798787593841553
3.0,-14.557221412658691,6.711036205291748
1.0,-14.583061218261719,6.810305595397949
1.0,-14.6801118850708,6.89541482925415
1.0,-14.477836608886719,6.784719944000244
4.0,-14.607340812683105,6.809060096740723
1.0,-14.521474838256836,6.72808313369751
1.0,-14.54442024230957,6.842441558837891
4.0,-14.670970916748047,6.866779327392578
4.0,-14.643385887145996,6.841641426086426
0.0,-14.598200798034668,6.902275085449219
4.0,-14.593703269958496,6.833791732788086
3.0,-14.507554054260254,6.693873405456543
4.0,-14.6004056930542,6.7122416496276855
3.0,-14.702498435974121,6.834088325500488
3.0,-14.512785911560059,6.899501800537109
4.0,-14.539451599121094,6.780296325683594
1.0,-14.592816352844238,6.757749557495117
4.0,-14.644767761230469,6.803630828857422
1.0,-14.487646102905273,6.811793327331543
1.0,-14.593453407287598,6.7954607009887695
4.0,-14.590690612792969,6.810873508453369
4.0,-14.633170127868652,6.828434467315674
0.0,-14.542060852050781,6.82413387298584
1.0,-14.588912963867188,6.7603983879089355
3.0,-14.636143684387207,6.852173805236816
1.0,-14.54541015625,6.8007683753967285
0.0,-14.495326042175293,6.806219100952148
4.0,-14.673883438110352,6.868662357330322
4.0,-14.632661819458008,6.743488788604736
4.0,-14.61740779876709,6.700725555419922
1.0,-14.55761432647705,6.758780002593994
3.0,-14.498178482055664,6.755865097045898
1.0,-14.628348350524902,6.794443130493164
1.0,-14.625198364257812,6.787750720977783
4.0,-14.609390258789062,6.781419277191162
4.0,-14.529553413391113,6.832491874694824
3.0,-14.578242301940918,6.7895355224609375
1.0,-14.630496978759766,6.8296709060668945
1.0,-14.571279525756836,6.751431465148926
3.0,-14.460833549499512,6.769169807434082
3.0,-14.585417747497559,6.753757953643799
0.0,-14.617570877075195,6.760939598083496
4.0,-14.554697036743164,6.809370994567871
0.0,-14.629101753234863,6.822885990142822
1.0,-14.548383712768555,6.818554878234863
3.0,-14.643101692199707,6.811285018920898
4.0,-14.754977226257324,6.76927375793457
4.0,-14.583252906799316,6.807772636413574
3.0,-14.681425094604492,6.774010181427002
0.0,-14.55725383758545,6.797555923461914
4.0,-14.556195259094238,6.81572151184082
4.0,-14.559248924255371,6.751614093780518
4.0,-14.503716468811035,6.786150932312012
3.0,-14.557646751403809,6.814583778381348
3.0,-14.551666259765625,6.743885517120361
1.0,-14.462503433227539,6.664698600769043
4.0,-14.575460433959961,6.7525410652160645
3.0,-14.664670944213867,6.891760349273682
4.0,-14.634251594543457,6.8211798667907715
0.0,-14.563250541687012,6.7696309089660645
0.0,-14.511300086975098,6.766254901885986
4.0,-14.657559394836426,6.848380088806152
3.0,-14.545577049255371,6.762237071990967
1.0,-14.499876976013184,6.838362693786621
1.0,-14.549549102783203,6.736971855163574
3.0,-14.638740539550781,6.807765960693359
0.0,-14.562013626098633,6.787594795227051
4.0,-14.669587135314941,6.857617378234863
0.0,-14.450372695922852,6.7463154792785645
4.0,-14.623639106750488,6.7709736824035645
4.0,-14.451298713684082,6.782077312469482
4.0,-14.59244155883789,6.82888650894165
4.0,-14.607843399047852,6.836611747741699
4.0,-14.683091163635254,6.849722385406494
0.0,-14.46828556060791,6.788916110992432
4.0,-14.571527481079102,6.766378879547119
4.0,-14.476311683654785,6.764989376068115
0.0,-14.416831970214844,6.794086456298828
4.0,-14.595900535583496,6.777709484100342
4.0,-14.514307022094727,6.89235258102417
0.0,-14.438268661499023,6.789539813995361
4.0,-14.625726699829102,6.852017879486084
0.0,-14.504955291748047,6.768993854522705
4.0,-14.818703651428223,6.858522415161133
4.0,-14.5491943359375,6.799736022949219
3.0,-14.557103157043457,6.777738094329834
4.0,-14.658607482910156,6.782095909118652
4.0,-14.625021934509277,6.729706764221191
0.0,-14.579484939575195,6.7565016746521
3.0,-14.57227897644043,6.743540287017822
0.0,-14.628636360168457,6.788946628570557
4.0,-14.592011451721191,6.780489921569824
3.0,-14.75044059753418,6.820425033569336
1.0,-14.462425231933594,6.829031467437744
4.0,-14.50571060180664,6.806848526000977
4.0,-14.60134506225586,6.782671928405762
3.0,-14.523676872253418,6.801584243774414
0.0,-14.63673210144043,6.8533854484558105
1.0,-14.591876983642578,6.768126964569092
3.0,-14.639512062072754,6.847189903259277
3.0,-14.542908668518066,6.793895721435547
4.0,-14.59912109375,6.783958911895752
1.0,-14.616612434387207,6.849193096160889
4.0,-14.664877891540527,6.809576988220215
4.0,-14.626991271972656,6.75944185256958
3.0,-14.505325317382812,6.738736629486084
0.0,-14.427143096923828,6.798264503479004
4.0,-14.6122465133667,6.829330921173096
4.0,-14.611599922180176,6.7724199295043945
4.0,-14.575305938720703,6.902496814727783
0.0,-14.594477653503418,6.8290300369262695
4.0,-14.455957412719727,6.735058307647705
1.0,-14.56318473815918,6.830554008483887
4.0,-14.634510040283203,6.751072406768799
3.0,-14.545923233032227,6.844586372375488
4.0,-14.62150764465332,6.811793327331543
0.0,-14.517179489135742,6.8378705978393555
3.0,-14.498454093933105,6.725741386413574
4.0,-14.56650447845459,6.772245407104492
1.0,-14.655102729797363,6.885601043701172
1.0,-14.627435684204102,6.820998191833496
3.0,-14.519267082214355,6.7551374435424805
1.0,-14.55599308013916,6.791902542114258
1.0,-14.40992546081543,6.75929594039917
3.0,-14.476781845092773,6.797990322113037
3.0,-14.580452919006348,6.768077373504639
4.0,-14.622750282287598,6.808212757110596
4.0,-14.58425521850586,6.738307952880859
4.0,-14.758122444152832,6.851600646972656
1.0,-14.739099502563477,6.827961444854736
3.0,-14.548771858215332,6.873538970947266
3.0,-14.619534492492676,6.789973258972168
1.0,-14.765396118164062,6.7879767417907715
1.0,-14.535632133483887,6.8459930419921875
3.0,-14.785449028015137,6.86257791519165
3.0,-14.560918807983398,6.731018543243408
4.0,-14.599339485168457,6.746890544891357
4.0,-14.707745552062988,6.83795690536499
4.0,-14.438953399658203,6.817412853240967
1.0,-14.758895874023438,6.832059383392334
4.0,-14.630661964416504,6.811126708984375
0.0,-14.587503433227539,6.788020133972168
0.0,-14.606477737426758,6.754701137542725
4.0,-14.557760238647461,6.802194595336914
4.0,-14.639609336853027,6.844594955444336
3.0,-14.612968444824219,6.768946170806885
1.0,-14.385909080505371,6.777259826660156
4.0,-14.570321083068848,6.710665702819824
0.0,-14.562620162963867,6.761774063110352
4.0,-14.569565773010254,6.844808101654053
3.0,-14.597127914428711,6.785853862762451
3.0,-14.592225074768066,6.762071132659912
0.0,-14.66374683380127,6.837308406829834
4.0,-14.673799514770508,6.841949939727783
4.0,-14.508696556091309,6.807657718658447
4.0,-14.617475509643555,6.829034328460693
4.0,-14.561047554016113,6.83897590637207
1.0,-14.57303237915039,6.757221698760986
3.0,-14.532029151916504,6.786173343658447
0.0,-14.505433082580566,6.780933856964111
4.0,-14.469867706298828,6.699975490570068
0.0,-14.678058624267578,6.839416027069092
1.0,-14.597832679748535,6.806052207946777
1.0,-14.664896011352539,6.781452655792236
1.0,-14.744973182678223,6.7654709815979
1.0,-14.584126472473145,6.822945594787598
4.0,-14.677312850952148,6.8490095138549805
4.0,-14.544242858886719,6.800537109375
4.0,-14.655081748962402,6.872145652770996
0.0,-14.536240577697754,6.755609512329102
1.0,-14.676056861877441,6.856575965881348
1.0,-14.38742446899414,6.738570213317871
0.0,-14.522635459899902,6.721553325653076
3.0,-14.502994537353516,6.741518497467041
4.0,-14.477681159973145,6.714115619659424
0.0,-14.655210494995117,6.753206253051758
4.0,-14.502334594726562,6.819121837615967
3.0,-14.510478019714355,6.7421040534973145
0.0,-14.564421653747559,6.790853500366211
4.0,-14.728777885437012,6.78244686126709
3.0,-14.671707153320312,6.820710182189941
4.0,-14.534120559692383,6.811263084411621
4.0,-14.76219367980957,6.906785488128662
4.0,-14.54718017578125,6.775443077087402
0.0,-14.60509967803955,6.87106466293335
4.0,-14.596277236938477,6.7945122718811035
4.0,-14.453084945678711,6.701544284820557
4.0,-14.623950004577637,6.829841136932373
0.0,-14.566390991210938,6.804995536804199
1.0,-14.594725608825684,6.7583136558532715
4.0,-14.549356460571289,6.85084867477417
3.0,-14.680486679077148,6.798696517944336
3.0,-14.795540809631348,6.885838985443115
0.0,-14.555554389953613,6.815657138824463
4.0,-14.521598815917969,6.817705154418945
4.0,-14.545608520507812,6.795658111572266
4.0,-14.599034309387207,6.821183204650879
4.0,-14.660887718200684,6.744784355163574
0.0,-14.689482688903809,6.771502494812012
1.0,-14.577632904052734,6.797636985778809
4.0,-14.635279655456543,6.711748123168945
3.0,-14.58489990234375,6.72354793548584
4.0,-14.510502815246582,6.79489803314209
0.0,-14.559067726135254,6.776118755340576
4.0,-14.733291625976562,6.702540874481201
4.0,-14.609745025634766,6.858400821685791
4.0,-14.387298583984375,6.699669361114502
1.0,-14.676902770996094,6.8361496925354
1.0,-14.546182632446289,6.859142780303955
4.0,-14.590659141540527,6.884610176086426
4.0,-14.608895301818848,6.80517053604126
4.0,-14.56983757019043,6.788989543914795
4.0,-14.444212913513184,6.775355339050293
3.0,-14.667004585266113,6.749835968017578
3.0,-14.531518936157227,6.86444616317749
3.0,-14.654703140258789,6.815260410308838
4.0,-14.682476043701172,6.838366508483887
0.0,-14.583549499511719,6.757298469543457
1.0,-14.66821002960205,6.815157413482666
4.0,-14.662656784057617,6.834379196166992
0.0,-14.530632019042969,6.81307315826416
4.0,-14.590568542480469,6.829028606414795
0.0,-14.609578132629395,6.765795707702637
1.0,-14.651926040649414,6.8643693923950195
1.0,-14.66650104522705,6.8123860359191895
1.0,-14.586358070373535,6.8018083572387695
0.0,-14.800864219665527,6.805337429046631
3.0,-14.636738777160645,6.889802932739258
4.0,-14.675416946411133,6.839413166046143
4.0,-14.5270357131958,6.851877212524414
4.0,-14.560832977294922,6.763988018035889
1.0,-14.620318412780762,6.798643112182617
3.0,-14.574540138244629,6.782230377197266
0.0,-14.576436042785645,6.788702964782715
3.0,-14.488279342651367,6.701817989349365
4.0,-14.576593399047852,6.85556697845459
1.0,-14.520275115966797,6.83426570892334
1.0,-14.530014991760254,6.837743282318115
4.0,-14.539746284484863,6.791589260101318
4.0,-14.667192459106445,6.729450702667236
1.0,-14.502127647399902,6.758262634277344
1.0,-14.615521430969238,6.760849952697754
4.0,-14.489076614379883,6.72852087020874
0.0,-14.643200874328613,6.778478622436523
3.0,-14.639752388000488,6.838119983673096
0.0,-14.536173820495605,6.852935314178467
1.0,-14.476285934448242,6.775665760040283
4.0,-14.584251403808594,6.77133846282959
4.0,-14.790093421936035,6.840838432312012
1.0,-14.492655754089355,6.712240219116211
4.0,-14.646870613098145,6.787465572357178
3.0,-14.506307601928711,6.751884460449219
0.0,-14.725207328796387,6.7949018478393555
0.0,-14.667654037475586,6.824906349182129
0.0,-14.693732261657715,6.788265705108643
4.0,-14.60583209991455,6.795437812805176
3.0,-14.660905838012695,6.864619731903076
3.0,-14.57865047454834,6.839779853820801
1.0,-14.689119338989258,6.791824817657471
1.0,-14.416254997253418,6.799689769744873
4.0,-14.573019027709961,6.844659328460693
1.0,-14.539791107177734,6.753705024719238
4.0,-14.560629844665527,6.719174861907959
3.0,-14.531655311584473,6.823875904083252
3.0,-14.652019500732422,6.87426233291626
1.0,-14.53062915802002,6.696383476257324
3.0,-14.58050537109375,6.793409824371338
3.0,-14.544585227966309,6.771138668060303
4.0,-14.527545928955078,6.806666851043701
1.0,-14.432783126831055,6.74917459487915
1.0,-14.450804710388184,6.800365447998047
1.0,-14.570199966430664,6.762404441833496
1.0,-14.476807594299316,6.747983932495117
0.0,-14.449509620666504,6.807180404663086
3.0,-14.546072006225586,6.777417182922363
4.0,-14.584001541137695,6.881542682647705
0.0,-14.610754013061523,6.806025981903076
4.0,-14.634666442871094,6.736639022827148
0.0,-14.581521987915039,6.806899070739746
3.0,-14.668539047241211,6.791325092315674
1.0,-14.630866050720215,6.901120185852051
3.0,-14.838300704956055,6.8984856605529785
0.0,-14.648773193359375,6.771217346191406
3.0,-14.573352813720703,6.752499580383301
1.0,-14.582435607910156,6.98347806930542
1.0,-14.55372428894043,6.733857154846191
1.0,-14.576196670532227,6.831958770751953
4.0,-14.670272827148438,6.853052139282227
4.0,-14.572056770324707,6.846068382263184
1.0,-14.69788646697998,6.837763786315918
4.0,-14.595073699951172,6.797168731689453
1.0,-14.501373291015625,6.805871486663818
4.0,-14.4794340133667,6.741311550140381
3.0,-14.416218757629395,6.837147235870361
4.0,-14.622891426086426,6.785116195678711
1.0,-14.521712303161621,6.696136951446533
1.0,-14.487744331359863,6.704687118530273
3.0,-14.464789390563965,6.856541156768799
4.0,-14.611680030822754,6.833620071411133
3.0,-14.514117240905762,6.724196434020996
4.0,-14.54232120513916,6.846689701080322
1.0,-14.620487213134766,6.8825860023498535
4.0,-14.579676628112793,6.839893341064453
4.0,-14.55395793914795,6.735198497772217
4.0,-14.535204887390137,6.811101913452148
4.0,-14.72812271118164,6.856555938720703
4.0,-14.503639221191406,6.732767105102539
4.0,-14.656932830810547,6.863997936248779
4.0,-14.569231033325195,6.722251892089844
3.0,-14.518861770629883,6.72732400894165
1.0,-14.597434043884277,6.800820827484131
3.0,-14.59626293182373,6.812169551849365
4.0,-14.672131538391113,6.881592750549316
1.0,-14.530987739562988,6.711845397949219
1.0,-14.685192108154297,6.8528151512146
3.0,-14.64985179901123,6.894062519073486
4.0,-14.547468185424805,6.751173973083496
1.0,-14.637508392333984,6.844851016998291
1.0,-14.5231351852417,6.751273155212402
4.0,-14.563987731933594,6.7467041015625
3.0,-14.48182201385498,6.731470108032227
4.0,-14.479354858398438,6.7240891456604
1.0,-14.497773170471191,6.742835998535156
4.0,-14.520630836486816,6.718006134033203
3.0,-14.7261962890625,6.828248977661133
3.0,-14.632686614990234,6.811987400054932
4.0,-14.633804321289062,6.837403774261475
3.0,-14.604357719421387,6.823362350463867
3.0,-14.515026092529297,6.801726818084717
0.0,-14.670284271240234,6.865503311157227
3.0,-14.523397445678711,6.779318809509277
1.0,-14.74039077758789,6.76040506362915
4.0,-14.587471008300781,6.801822185516357
1.0,-14.599993705749512,6.706791400909424
4.0,-14.590117454528809,6.8208231925964355
3.0,-14.574617385864258,6.745152950286865
3.0,-14.573538780212402,6.807192325592041
4.0,-14.595242500305176,6.729103088378906
1.0,-14.578850746154785,6.717322826385498
1.0,-14.566093444824219,6.802348613739014
4.0,-14.402093887329102,6.766033172607422
3.0,-14.521001815795898,6.716903209686279
3.0,-14.487525939941406,6.791772842407227
3.0,-14.424351692199707,6.6833415031433105
4.0,-14.520904541015625,6.719537258148193
0.0,-14.686841011047363,6.789514064788818
4.0,-14.58485221862793,6.827230930328369
0.0,-14.566465377807617,6.845099449157715
0.0,-14.644523620605469,6.754814147949219
3.0,-14.416051864624023,6.76127290725708
0.0,-14.575121879577637,6.858027458190918
4.0,-14.593499183654785,6.839889049530029
3.0,-14.619848251342773,6.828886985778809
4.0,-14.495314598083496,6.864072322845459
0.0,-14.586193084716797,6.783237457275391
3.0,-14.596635818481445,6.795315265655518
3.0,-14.63558292388916,6.7649712562561035
4.0,-14.596456527709961,6.72701358795166
3.0,-14.682934761047363,6.869245529174805
4.0,-14.60388469696045,6.822921276092529
1.0,-14.477959632873535,6.82033109664917
0.0,-14.509969711303711,6.789552211761475
0.0,-14.743480682373047,6.708155155181885
1.0,-14.64527416229248,6.902294158935547
4.0,-14.58488941192627,6.844753742218018
4.0,-14.589821815490723,6.749168395996094
0.0,-14.523599624633789,6.84174108505249
4.0,-14.652064323425293,6.871406555175781
1.0,-14.576489448547363,6.821905136108398
4.0,-14.551977157592773,6.833990573883057
3.0,-14.659601211547852,6.725868225097656
4.0,-14.481428146362305,6.777604103088379
1.0,-14.6702299118042,6.839449882507324
0.0,-14.388083457946777,6.763670921325684
4.0,-14.657979011535645,6.829745292663574
4.0,-14.545726776123047,6.796298027038574
3.0,-14.644543647766113,6.801358699798584
3.0,-14.567898750305176,6.690741062164307
4.0,-14.680405616760254,6.830552101135254
1.0,-14.547810554504395,6.691882610321045
4.0,-14.682328224182129,6.802469253540039
3.0,-14.692716598510742,6.772769451141357
4.0,-14.482752799987793,6.833883762359619
3.0,-14.54903507232666,6.840429782867432
4.0,-14.435857772827148,6.8071465492248535
4.0,-14.571605682373047,6.823200225830078
1.0,-14.581116676330566,6.806067943572998
4.0,-14.507343292236328,6.833527088165283
0.0,-14.525506973266602,6.776097774505615
4.0,-14.513364791870117,6.79901123046875
3.0,-14.616133689880371,6.759555339813232
3.0,-14.559537887573242,6.8513641357421875
4.0,-14.530766487121582,6.849677085876465
4.0,-14.57588005065918,6.684389114379883
3.0,-14.461233139038086,6.816794395446777
4.0,-14.48250675201416,6.766413688659668
3.0,-14.63804817199707,6.713183403015137
0.0,-14.582145690917969,6.736590385437012
0.0,-14.55128002166748,6.764393329620361
3.0,-14.728713035583496,6.789231300354004
4.0,-14.557222366333008,6.8889055252075195
3.0,-14.56470012664795,6.72638463973999
3.0,-14.709474563598633,6.853023052215576
1.0,-14.592625617980957,6.778111934661865
1.0,-14.539629936218262,6.877936363220215
1.0,-14.66301155090332,6.759334564208984
4.0,-14.562384605407715,6.784996509552002
3.0,-14.644292831420898,6.777379989624023
4.0,-14.621094703674316,6.6705322265625
4.0,-14.5151948928833,6.771426200866699
