,Model,Neighbours,Distance,Weight,Trustworthiness,Accuracy,Bal. Accuracy,Cohen K,Matt. Corr. Coef
531,ada_rf,75,0.2,0.2,0.9731142367510589,0.7275985663082437 +/- 0.036418553803547395,0.6473369608786276 +/- 0.04674667127238132,0.6433669703417552 +/- 0.016652204865356807,0.6466684848733837 +/- 0.016694154781798056
532,nn,75,0.2,0.2,0.9731142367510589,0.7383512544802867 +/- 0.03148667771230486,0.6770660281076948 +/- 0.04717197627790971,0.5452391948757582 +/- 0.018957435685552262,0.5671999789864335 +/- 0.018642229418965088
533,knn,75,0.2,0.2,0.9731142367510589,0.6906810035842293 +/- 0.03689169489220353,0.6166747989664656 +/- 0.05417901286850852,0.5512182754756354 +/- 0.022782460187522117,0.5534928067329673 +/- 0.022537927468934345
534,xg,75,0.2,0.2,0.9731142367510589,0.7057347670250896 +/- 0.033588119676011635,0.6242821221987889 +/- 0.05200199349062459,0.603496828257327 +/- 0.019971807501172556,0.6078526893912369 +/- 0.019781536935872545
535,rf,75,0.2,0.3,0.9648002716073334,0.7792114695340502 +/- 0.03980782127389946,0.7163850809684142 +/- 0.05373285577113832,0.6103289147718256 +/- 0.020605607203408854,0.6127736087110609 +/- 0.020216751840905166
536,ada_rf,75,0.2,0.3,0.9648002716073334,0.7835125448028674 +/- 0.04089467677483188,0.7205314746981414 +/- 0.052344833357921026,0.636317173079279 +/- 0.01853389221560599,0.638715174642105 +/- 0.018088816871029784
537,nn,75,0.2,0.3,0.9648002716073334,0.7695340501792115 +/- 0.033965835602168974,0.6952522400439067 +/- 0.057202850607698696,0.4717117799914128 +/- 0.02079295315689664,0.5065459060389763 +/- 0.020619817187093943
538,knn,75,0.2,0.3,0.9648002716073334,0.7329749103942652 +/- 0.03447843920091032,0.6448216135716136 +/- 0.05901684509125676,0.580534544388325 +/- 0.018063784487380084,0.5854508141411208 +/- 0.018366738498193425
539,xg,75,0.2,0.3,0.9648002716073334,0.771326164874552 +/- 0.03604441834125525,0.6933722527472528 +/- 0.05278771617411248,0.6361777480022666 +/- 0.023018085427710347,0.6418473262482748 +/- 0.02246015253223589
540,rf,75,0.2,0.4,0.9351682133195374,0.8530465949820789 +/- 0.026085093972607425,0.7785697327363994 +/- 0.0552407267354551,0.7823167521110046 +/- 0.01737140958281588,0.7841387606403746 +/- 0.01696060928890952
541,ada_rf,75,0.2,0.4,0.9351682133195374,0.8541218637992831 +/- 0.029302676846057172,0.7749665457998791 +/- 0.056642179901801676,0.7926569912605115 +/- 0.018451127560987948,0.7941968191306852 +/- 0.01810067468707681
542,nn,75,0.2,0.4,0.9351682133195374,0.8523297491039427 +/- 0.03231157758024988,0.8017563840480507 +/- 0.06049517999867787,0.7604607266286475 +/- 0.020491841417825774,0.7654944534919123 +/- 0.01993083905319183
543,knn,75,0.2,0.4,0.9351682133195374,0.8189964157706093 +/- 0.02853057153253939,0.7302351198184531 +/- 0.04957244087247786,0.7379856418905894 +/- 0.022473426583781195,0.7397236965381561 +/- 0.022087926323914747
544,xg,75,0.2,0.4,0.9351682133195374,0.8498207885304659 +/- 0.03274668052499662,0.7819481059064393 +/- 0.06191295165217826,0.7413351334038005 +/- 0.019524859299896124,0.7441189668265563 +/- 0.0196203958734616
545,rf,75,0.2,0.5,0.9211376898287365,0.9627240143369176 +/- 0.013164253016706887,0.9173470819304153 +/- 0.03851781998681995,0.9306574997886958 +/- 0.01303323036080269,0.931631562976332 +/- 0.012796594880062252
546,ada_rf,75,0.2,0.5,0.9211376898287365,0.9627240143369176 +/- 0.014043468213813833,0.9143062570145903 +/- 0.04239104442010535,0.9301410005243116 +/- 0.013033489932774837,0.9304582658732016 +/- 0.012985348516826192
547,nn,75,0.2,0.5,0.9211376898287365,0.9444444444444444 +/- 0.022069597599069825,0.9109905911989246 +/- 0.03502048768517907,0.8400767859778812 +/- 0.01644790655942359,0.8491564805324917 +/- 0.01453501846493894
548,knn,75,0.2,0.5,0.9211376898287365,0.9390681003584229 +/- 0.019012616015849155,0.8560557112640446 +/- 0.04962953700692622,0.8712326471228743 +/- 0.017389381174424103,0.8720492087738592 +/- 0.017306983370563883
549,xg,75,0.2,0.5,0.9211376898287365,0.9444444444444444 +/- 0.025427218056281495,0.8961785513868847 +/- 0.04972280917344445,0.9093039365682584 +/- 0.014189141710035626,0.910269190719549 +/- 0.014042330907267775
550,rf,75,0.3,0.1,0.9799366896239532,0.7107526881720431 +/- 0.034393535819026426,0.6776388349305016 +/- 0.0462719213972731,0.5555981559040756 +/- 0.025380719806145535,0.5588684281032401 +/- 0.025393530731924425
551,ada_rf,75,0.3,0.1,0.9799366896239532,0.7053763440860216 +/- 0.031520425500890396,0.6768186289019622 +/- 0.04736510281741907,0.5594606165378655 +/- 0.02566849970284495,0.5625608737931761 +/- 0.025535333134389347
552,nn,75,0.3,0.1,0.9799366896239532,0.7025089605734767 +/- 0.03674550997232723,0.6410056378806379 +/- 0.05282200431575216,0.4957669589275371 +/- 0.023435918680093842,0.5069951297741532 +/- 0.022877236124603562
553,knn,75,0.3,0.1,0.9799366896239532,0.6659498207885305 +/- 0.04052251343805785,0.5982777253610587 +/- 0.06212035928157347,0.47198803450311366 +/- 0.03708279169416975,0.47903255073949513 +/- 0.037299623076699394
554,xg,75,0.3,0.1,0.9799366896239532,0.6996415770609319 +/- 0.03593363716025108,0.6523195939862606 +/- 0.04974941066615186,0.5439955511626751 +/- 0.03046057222507808,0.5516562708627122 +/- 0.030115223618199117
555,rf,75,0.3,0.2,0.9758848902253694,0.7401433691756273 +/- 0.03789394415432286,0.6655989458072791 +/- 0.05444940655238291,0.6273777228011503 +/- 0.0242610049058031,0.6285372636405968 +/- 0.02426313677771106
556,ada_rf,75,0.3,0.2,0.9758848902253694,0.7419354838709677 +/- 0.04319574602657973,0.6591449445616112 +/- 0.056807799151408,0.622375279486106 +/- 0.024651145916422437,0.6235717031623045 +/- 0.02466494696717409
557,nn,75,0.3,0.2,0.9758848902253694,0.7336917562724015 +/- 0.03557121566774663,0.6555974889308223 +/- 0.05679272144595719,0.4204474644882662 +/- 0.019878113356456086,0.4325348581623943 +/- 0.0196513954179494
558,knn,75,0.3,0.2,0.9758848902253694,0.7007168458781362 +/- 0.03639117485934147,0.6099306557639891 +/- 0.05822937594764908,0.571342693303041 +/- 0.02991538498266363,0.5741813799973421 +/- 0.029430639865466197
559,xg,75,0.3,0.2,0.9758848902253694,0.7164874551971326 +/- 0.03577239507318537,0.6360700641950642 +/- 0.049314655955748514,0.6089143332346867 +/- 0.022069156780924172,0.6118795034192026 +/- 0.02249960929529808
560,rf,75,0.3,0.3,0.9719720632457076,0.7684587813620072 +/- 0.03349897644516841,0.7040516196766197 +/- 0.05171644886512383,0.6468721308440188 +/- 0.02168171982355901,0.6529644768922527 +/- 0.021191838037721324
561,ada_rf,75,0.3,0.3,0.9719720632457076,0.7724014336917563 +/- 0.04179628870330159,0.7046984651151318 +/- 0.05724546517902863,0.6459498847956725 +/- 0.021433621851949233,0.650978164518859 +/- 0.021495185240224306
562,nn,75,0.3,0.3,0.9719720632457076,0.7451612903225806 +/- 0.038006004856672784,0.6627463971213972 +/- 0.05156317679366169,0.5304714561060477 +/- 0.029184799778078047,0.534200665231502 +/- 0.029031376170015867
563,knn,75,0.3,0.3,0.9719720632457076,0.7172043010752688 +/- 0.03617874468874148,0.6381339725089725 +/- 0.062205191956452584,0.5359716345614637 +/- 0.021527464180599545,0.5417919125535373 +/- 0.022057777539953003
564,xg,75,0.3,0.3,0.9719720632457076,0.7577060931899642 +/- 0.03960700703897027,0.6894387248553915 +/- 0.051587297171756925,0.6638341683776952 +/- 0.020462117289365624,0.6671134674297733 +/- 0.020094097605119318
565,rf,75,0.3,0.4,0.9450193466334702,0.8118279569892474 +/- 0.03467062819912949,0.7590344454927789 +/- 0.05823239591761389,0.7656388358944984 +/- 0.02113682712279838,0.7671999875732034 +/- 0.021039136748882067
566,ada_rf,75,0.3,0.4,0.9450193466334702,0.8100358422939068 +/- 0.040265893495003834,0.7662249016415683 +/- 0.06261884342725263,0.7963431989260297 +/- 0.01625263439768283,0.7976528774766873 +/- 0.01614900899975519
567,nn,75,0.3,0.4,0.9450193466334702,0.8075268817204301 +/- 0.030459042307658734,0.7596433273516607 +/- 0.05706727010228689,0.7713757337116843 +/- 0.017635037939074255,0.773762081001263 +/- 0.017418946979994486
568,knn,75,0.3,0.4,0.9450193466334702,0.771326164874552 +/- 0.03092452249883992,0.6902223933473933 +/- 0.06475661718342468,0.6305144409100478 +/- 0.02339609965258455,0.6381657173990408 +/- 0.022310345698265326
569,xg,75,0.3,0.4,0.9450193466334702,0.7939068100358423 +/- 0.03768293215211973,0.7327804911138245 +/- 0.06970774160688815,0.7654602044157923 +/- 0.018210641269139644,0.7667803577807365 +/- 0.018264379751097386
570,rf,75,0.3,0.5,0.9201040945883316,0.9652329749103943 +/- 0.01402926615232091,0.9256842308925642 +/- 0.03451061929313046,0.9046189847085963 +/- 0.012756086785090234,0.9064810288633909 +/- 0.012368877683356715
571,ada_rf,75,0.3,0.5,0.9201040945883316,0.9652329749103943 +/- 0.013742143019842874,0.9266499318582652 +/- 0.03563366433573695,0.914952905504944 +/- 0.013254247726430623,0.9163128150020572 +/- 0.013007785164343949
572,nn,75,0.3,0.5,0.9201040945883316,0.9544802867383513 +/- 0.025206746685935297,0.9101852237268904 +/- 0.0495909806619261,0.945642304245722 +/- 0.008688003894993995,0.9462362838088882 +/- 0.008582465211024123
573,knn,75,0.3,0.5,0.9201040945883316,0.9433691756272402 +/- 0.02275447916488106,0.8727948748782082 +/- 0.05468261380173513,0.8610233617783747 +/- 0.01668771310027665,0.8623922266259392 +/- 0.016618051683566202
574,xg,75,0.3,0.5,0.9201040945883316,0.9541218637992832 +/- 0.018066399369792072,0.9091518820685488 +/- 0.04170067369481642,0.8999393398886978 +/- 0.013634957805992751,0.9029287997379289 +/- 0.012986454874359373
575,rf,75,0.4,0.1,0.9806629374548669,0.6978494623655914 +/- 0.040661656776750627,0.6232288159371493 +/- 0.05817778638845695,0.5423065559880638 +/- 0.02076429089071598,0.5451765460424832 +/- 0.020262807878090178
576,ada_rf,75,0.4,0.1,0.9806629374548669,0.6956989247311828 +/- 0.04320958859896732,0.616374481999482 +/- 0.05794327440134199,0.5413167757254329 +/- 0.02411342221748326,0.5427796192181756 +/- 0.024055334046401613
577,nn,75,0.4,0.1,0.9806629374548669,0.6842293906810036 +/- 0.03772522897450982,0.6066492149825483 +/- 0.050331227867332136,0.3914603606470589 +/- 0.015625994837588857,0.4152530882817515 +/- 0.014912241680849524
578,knn,75,0.4,0.1,0.9806629374548669,0.6526881720430108 +/- 0.04122642905952863,0.5875233948150614 +/- 0.061134901687990406,0.4459483465841355 +/- 0.02535753261124412,0.45342068868871666 +/- 0.025573561447185075
579,xg,75,0.4,0.1,0.9806629374548669,0.6724014336917563 +/- 0.046719360913734624,0.5919516440349774 +/- 0.06211391976419376,0.5299001785572475 +/- 0.021360916616641527,0.5339045103956723 +/- 0.020981088094375502
580,rf,75,0.4,0.2,0.9776594130263739,0.7301075268817204 +/- 0.030719714944794408,0.6496751319667986 +/- 0.03871688048983003,0.6083398414722438 +/- 0.027893985839999136,0.6103030283172766 +/- 0.027769341655536784
581,ada_rf,75,0.4,0.2,0.9776594130263739,0.7387096774193549 +/- 0.03133648342530892,0.659917705751039 +/- 0.04194830958704621,0.6021265790037333 +/- 0.026821306975504222,0.6037983678564114 +/- 0.02664788571825232
582,nn,75,0.4,0.2,0.9776594130263739,0.7569892473118279 +/- 0.03979446518519139,0.6737730248146915 +/- 0.05743650408353894,0.4395339664711338 +/- 0.02378353766996868,0.47781909441243464 +/- 0.022639317215573967
583,knn,75,0.4,0.2,0.9776594130263739,0.6974910394265234 +/- 0.03523902145061016,0.6315579482246149 +/- 0.05772717400048065,0.5014602344278325 +/- 0.026802126368763272,0.510033348272634 +/- 0.026117316593814992
584,xg,75,0.4,0.2,0.9776594130263739,0.7258064516129032 +/- 0.03443987270203811,0.6474163567913568 +/- 0.05138340864426531,0.5057586579325006 +/- 0.02845762745570375,0.5105142012806926 +/- 0.02797648866234843
585,rf,75,0.4,0.3,0.9700493419989006,0.7290322580645161 +/- 0.03236910809586972,0.662710476252143 +/- 0.05296644257345898,0.6619155527538692 +/- 0.01974407972470614,0.6666684307861785 +/- 0.01911003938691783
586,ada_rf,75,0.4,0.3,0.9700493419989006,0.7247311827956989 +/- 0.037525665237126846,0.6659420826087493 +/- 0.055080855844097464,0.6455637019511007 +/- 0.018143347390495234,0.6497735373895657 +/- 0.017917899293508094
587,nn,75,0.4,0.3,0.9700493419989006,0.7637992831541218 +/- 0.03334987489302467,0.6926683655850322 +/- 0.04955880266333825,0.6574242282574776 +/- 0.023531189626636664,0.6636846066983583 +/- 0.02321328068435533
588,knn,75,0.4,0.3,0.9700493419989006,0.7017921146953405 +/- 0.03659329396943684,0.6117931836681837 +/- 0.05945556131630199,0.5491629026621343 +/- 0.025775765115690696,0.5527127344593784 +/- 0.02579851881089126
589,xg,75,0.4,0.3,0.9700493419989006,0.7093189964157707 +/- 0.038767654573466315,0.6349897016563683 +/- 0.0546296400685758,0.6200335001112462 +/- 0.021198560859560893,0.6281650739348094 +/- 0.020879337544566428
590,rf,75,0.4,0.4,0.9536531833026158,0.8003584229390681 +/- 0.028334257928884776,0.7463981234814568 +/- 0.044273974305138554,0.6979370162606318 +/- 0.02389762947339849,0.6999703656179802 +/- 0.02380585401198177
591,ada_rf,75,0.4,0.4,0.9536531833026158,0.8003584229390681 +/- 0.02997525546711255,0.7438376052959387 +/- 0.05179108471134723,0.7134307437764165 +/- 0.02333958288468765,0.7156387905358326 +/- 0.023114140208382396
592,nn,75,0.4,0.4,0.9536531833026158,0.7684587813620072 +/- 0.04864253700280379,0.7142206558873225 +/- 0.0671814557205278,0.7020768765643848 +/- 0.02183700268311547,0.7075814621392492 +/- 0.021116094831118655
593,knn,75,0.4,0.4,0.9536531833026158,0.7440860215053764 +/- 0.03531436688931464,0.6821872571872571 +/- 0.060027349586284376,0.6282241743073391 +/- 0.02585879912588594,0.6320765661476095 +/- 0.02478425785060002
594,xg,75,0.4,0.4,0.9536531833026158,0.7731182795698924 +/- 0.035757531711133876,0.7156294708378041 +/- 0.053664801294295135,0.6574136150662263 +/- 0.01955213140268959,0.6599977559848431 +/- 0.019285154353665974
595,rf,75,0.4,0.5,0.922357939664371,0.960573476702509 +/- 0.01630318373287965,0.9277953142536476 +/- 0.03456407428127016,0.9248738287498663 +/- 0.011211806710736797,0.9253252104675173 +/- 0.011011238628548194
596,ada_rf,75,0.4,0.5,0.922357939664371,0.9605734767025089 +/- 0.017933502106167627,0.9268693883277217 +/- 0.03578606707479589,0.9300948222393686 +/- 0.01147277069484813,0.930408313422041 +/- 0.011333662261729008
597,nn,75,0.4,0.5,0.922357939664371,0.9623655913978495 +/- 0.017118342919523633,0.9270385478718812 +/- 0.04023886900153371,0.847286441624525 +/- 0.02226335615809011,0.8503617333043233 +/- 0.021003147125948456
598,knn,75,0.4,0.5,0.922357939664371,0.9301075268817204 +/- 0.019307402835669403,0.8480861345444679 +/- 0.04997411133437412,0.8981595223044514 +/- 0.011582939145426742,0.8988170067055259 +/- 0.011565895313166001
599,xg,75,0.4,0.5,0.922357939664371,0.9555555555555556 +/- 0.01346370571138264,0.9084719293052627 +/- 0.04254511211144593,0.9464568940312433 +/- 0.011496855421178056,0.9471642842211018 +/- 0.011212831941660357
600,rf,75,0.5,0.1,0.9801656589172352,0.66415770609319 +/- 0.04020148255791502,0.5926168353251686 +/- 0.05033702880569645,0.5407164205924386 +/- 0.03041156260949932,0.5471884917769271 +/- 0.030088580554892882
601,ada_rf,75,0.5,0.1,0.9801656589172352,0.6602150537634408 +/- 0.04175015855385738,0.5830019517519518 +/- 0.05030094378110079,0.5320549737484876 +/- 0.03278564621575858,0.5363409838831343 +/- 0.03258436516228852
602,nn,75,0.5,0.1,0.9801656589172352,0.7078853046594982 +/- 0.0391361312792799,0.6443459703876371 +/- 0.05324444277844892,0.49089480188445067 +/- 0.022681019034125643,0.4972797647027401 +/- 0.022216628908749366
603,knn,75,0.5,0.1,0.9801656589172352,0.6415770609318996 +/- 0.04458853689810505,0.5840033423366756 +/- 0.05805081299465358,0.501682771506337 +/- 0.024961981079574615,0.5107787274506406 +/- 0.02452128073215284
604,xg,75,0.5,0.1,0.9801656589172352,0.6408602150537634 +/- 0.050005880342036964,0.5685246851913519 +/- 0.06664642749690554,0.4838057753107242 +/- 0.03279162548751347,0.49171986323173056 +/- 0.03196261895621788
605,rf,75,0.5,0.2,0.980828143693213,0.7240143369175627 +/- 0.03706958247823844,0.6475078162578163 +/- 0.04879490318576941,0.5830836121407906 +/- 0.028382104453438795,0.5875493873495504 +/- 0.02773493633406393
606,ada_rf,75,0.5,0.2,0.980828143693213,0.7236559139784946 +/- 0.035735225076579225,0.648307749349416 +/- 0.053168955550084065,0.5672600376474292 +/- 0.027226889871421616,0.5715280630156644 +/- 0.026663541668246367
607,nn,75,0.5,0.2,0.980828143693213,0.7469534050179212 +/- 0.047144116856316205,0.6835236908153575 +/- 0.0667239860514245,0.5350919946193619 +/- 0.024808374229772445,0.5444900720914295 +/- 0.023588139567603635
608,knn,75,0.5,0.2,0.980828143693213,0.6842293906810036 +/- 0.03835408433463431,0.6271171729505063 +/- 0.06265603515428379,0.4868113796602121 +/- 0.026116014727198555,0.4935653590805726 +/- 0.025576834391323824
609,xg,75,0.5,0.2,0.980828143693213,0.7121863799283155 +/- 0.03645684978217496,0.6385005426672093 +/- 0.049957736878907824,0.6022717448587102 +/- 0.02907498878706048,0.6060143275016897 +/- 0.02761597196270218
610,rf,75,0.5,0.3,0.9741440812235264,0.7738351254480287 +/- 0.03917685920421604,0.7097404139070805 +/- 0.052917189054091686,0.671106227906568 +/- 0.023679187610801476,0.6753331571989848 +/- 0.02362572498424075
611,ada_rf,75,0.5,0.3,0.9741440812235264,0.7774193548387097 +/- 0.03758405445379826,0.7089226360059693 +/- 0.046871540168041556,0.6551615010253758 +/- 0.023352944294579788,0.659114780427196 +/- 0.023089758058821148
612,nn,75,0.5,0.3,0.9741440812235264,0.7405017921146954 +/- 0.04079706820989876,0.6743667212417213 +/- 0.05196253673453491,0.5280589820920085 +/- 0.020960378179612348,0.5446968709682657 +/- 0.019737463975292382
613,knn,75,0.5,0.3,0.9741440812235264,0.7075268817204301 +/- 0.04017337367655107,0.6085021845438512 +/- 0.04938617772359788,0.5593750062567052 +/- 0.02569682475866176,0.5614162560053707 +/- 0.025592233872487952
614,xg,75,0.5,0.3,0.9741440812235264,0.7462365591397849 +/- 0.04241335211034511,0.6679306033472701 +/- 0.06599327836181221,0.6172855456880022 +/- 0.021216511522772732,0.6230055922435028 +/- 0.02138431984362942
615,rf,75,0.5,0.4,0.9538768497860554,0.8086021505376344 +/- 0.03297920903988307,0.7320748695748696 +/- 0.050825432813654925,0.6959055302645812 +/- 0.020450549481348158,0.6976468675999922 +/- 0.02012027091275747
616,ada_rf,75,0.5,0.4,0.9538768497860554,0.8078853046594981 +/- 0.029173133994299577,0.7255701474451475 +/- 0.05068747502891689,0.7172524449174595 +/- 0.01980340735460763,0.718550394052371 +/- 0.019683530944870284
617,nn,75,0.5,0.4,0.9538768497860554,0.8003584229390681 +/- 0.025206746685935297,0.7196086321086321 +/- 0.04338121170906786,0.7326099481052554 +/- 0.020114527440859377,0.7346452605716911 +/- 0.019934870449549523
618,knn,75,0.5,0.4,0.9538768497860554,0.7512544802867384 +/- 0.03253292041786626,0.6648727044560377 +/- 0.06131065972048953,0.5814961897127134 +/- 0.025449941547652028,0.5859509895129699 +/- 0.02454384562746939
619,xg,75,0.5,0.4,0.9538768497860554,0.7842293906810036 +/- 0.03304362161890784,0.6985693319026652 +/- 0.053307261410027486,0.6956250055602025 +/- 0.020243245469330165,0.6978694573808509 +/- 0.019988040080634935
620,rf,75,0.5,0.5,0.9101309535357455,0.9132616487455197 +/- 0.023102249891616345,0.8683009891343224 +/- 0.035929544946744836,0.8663639325063173 +/- 0.017586236127037178,0.867373881507202 +/- 0.01753794130739065
621,ada_rf,75,0.5,0.5,0.9101309535357455,0.914336917562724 +/- 0.023196972814396487,0.8677613667197001 +/- 0.03713264386045894,0.8711738981609767 +/- 0.017892854892631,0.8717241040521183 +/- 0.017835667232581003
622,nn,75,0.5,0.5,0.9101309535357455,0.9129032258064516 +/- 0.028004010541217247,0.8750728438228438 +/- 0.052360062717788015,0.8385072160977242 +/- 0.018102873786346375,0.8437487029162962 +/- 0.016907441466793766
623,knn,75,0.5,0.5,0.9101309535357455,0.864516129032258 +/- 0.020284200800963097,0.7656229187479188 +/- 0.04882037765028796,0.840522885547786 +/- 0.021276352239438506,0.8419444966707164 +/- 0.020906618992413938
624,xg,75,0.5,0.5,0.9101309535357455,0.9043010752688172 +/- 0.024673886976034107,0.8564805950222617 +/- 0.044929113598166225,0.8500498817325663 +/- 0.021586950549630928,0.850777773931897 +/- 0.021474634582846378
625,rf,90,0.1,0.1,0.9719836222877368,0.7448028673835125 +/- 0.04032525842878004,0.6637123678790345 +/- 0.060422939808059836,0.636093086173215 +/- 0.023595760452292704,0.6415161857146177 +/- 0.022709685421782422
626,ada_rf,90,0.1,0.1,0.9719836222877368,0.7451612903225806 +/- 0.03924464515196343,0.6558372954206287 +/- 0.051599432061931176,0.6117944610140184 +/- 0.02668470184640573,0.6184077075109781 +/- 0.025986473483652742
627,nn,90,0.1,0.1,0.9719836222877368,0.7405017921146954 +/- 0.032410138798227614,0.6670406368323035 +/- 0.050266234458863836,0.4402242132256529 +/- 0.029858107750287275,0.4606137661445316 +/- 0.029190381447579867
628,knn,90,0.1,0.1,0.9719836222877368,0.7043010752688172 +/- 0.040700858190315915,0.6170459941293275 +/- 0.057402826172108616,0.6036071382292781 +/- 0.02323950304742829,0.6068028623007407 +/- 0.02303348655625736
629,xg,90,0.1,0.1,0.9719836222877368,0.7304659498207885 +/- 0.03526164198666208,0.6455805382888716 +/- 0.05047349834412159,0.582231684048286 +/- 0.023481901641483015,0.5861830260415455 +/- 0.02302017304284776
630,rf,90,0.1,0.2,0.9678579288597178,0.7688172043010753 +/- 0.03191637100049016,0.6905565884732552 +/- 0.04390978048558236,0.6387512618187334 +/- 0.024983240175402707,0.6454714456901525 +/- 0.02434991074131312
631,ada_rf,90,0.1,0.2,0.9678579288597178,0.7691756272401433 +/- 0.03557681934604448,0.6832079957079957 +/- 0.045306578114616636,0.6257753750661113 +/- 0.02354209333308829,0.630981439632376 +/- 0.022963776101825387
632,nn,90,0.1,0.2,0.9678579288597178,0.7630824372759857 +/- 0.03262470339192911,0.6811665186665187 +/- 0.04909313740386049,0.4436242632550266 +/- 0.02330583181286937,0.46643522289500927 +/- 0.02315423256565152
633,knn,90,0.1,0.2,0.9678579288597178,0.7293906810035843 +/- 0.03682679545687528,0.6379666244249578 +/- 0.060342640802616226,0.6650016695013573 +/- 0.02188046415791688,0.6683390283257633 +/- 0.021092676927437555
634,xg,90,0.1,0.2,0.9678579288597178,0.7587813620071685 +/- 0.034892241259516385,0.6710623866873867 +/- 0.04622081124829844,0.63155277985451 +/- 0.01730016293095574,0.6341680669181157 +/- 0.016900226237613072
635,rf,90,0.1,0.3,0.9548615089938882,0.8114695340501792 +/- 0.031663452322059506,0.7332067623734291 +/- 0.04632198251574514,0.6957687327369921 +/- 0.028003631567599017,0.6990610666872946 +/- 0.027210671147801
636,ada_rf,90,0.1,0.3,0.9548615089938882,0.8082437275985663 +/- 0.02935705019143431,0.7313147500647501 +/- 0.0445601261462104,0.7067637946408638 +/- 0.02078453726636692,0.7103854484157489 +/- 0.020244786975743643
637,nn,90,0.1,0.3,0.9548615089938882,0.821146953405018 +/- 0.027592867549557025,0.752945588362255 +/- 0.041646276062703415,0.6797980435045481 +/- 0.020928451358103953,0.6852496791966703 +/- 0.020281000845131503
638,knn,90,0.1,0.3,0.9548615089938882,0.7720430107526881 +/- 0.030465586306511243,0.6714555891639225 +/- 0.05305929131151606,0.669953692621502 +/- 0.021752053712221726,0.6742867116771352 +/- 0.021237574323792755
639,xg,90,0.1,0.3,0.9548615089938882,0.8014336917562724 +/- 0.03657149710819417,0.7206565039898373 +/- 0.061750976168978525,0.675271446936192 +/- 0.023602666530622204,0.6790630849100812 +/- 0.02290839568843565
640,rf,90,0.1,0.4,0.9227184926648254,0.896415770609319 +/- 0.023538206723145466,0.8392624350957684 +/- 0.04702798394528592,0.8604533569738603 +/- 0.014237034854833033,0.8613683561680282 +/- 0.014173292955480716
641,ada_rf,90,0.1,0.4,0.9227184926648254,0.8978494623655914 +/- 0.025687216822246173,0.8378927785177785 +/- 0.05026210338490467,0.8550194687842378 +/- 0.013802643852900576,0.8561218712299701 +/- 0.013687639371956445
642,nn,90,0.1,0.4,0.9227184926648254,0.8924731182795699 +/- 0.026788864468948362,0.8513556273972941 +/- 0.05243980136455459,0.8620569998721979 +/- 0.013666419780378428,0.8641402118559502 +/- 0.013147671763913118
643,knn,90,0.1,0.4,0.9227184926648254,0.8688172043010752 +/- 0.029670002781099297,0.784545547045547 +/- 0.05431213123986353,0.8003929876933963 +/- 0.01800339504002124,0.8009849691842763 +/- 0.018039235977456658
644,xg,90,0.1,0.4,0.9227184926648254,0.8795698924731182 +/- 0.031368274529584364,0.8144120154536821 +/- 0.0555101146027304,0.834142482388872 +/- 0.015303985657170126,0.8351721561478277 +/- 0.01523208684820434
645,rf,90,0.1,0.5,0.8961456591510258,0.9695340501792115 +/- 0.016962363877533224,0.9411959182792516 +/- 0.03707819454669278,0.951650795388787 +/- 0.00913246281889578,0.9520380546904451 +/- 0.009016717675252108
646,ada_rf,90,0.1,0.5,0.8961456591510258,0.9706093189964158 +/- 0.01595714448876283,0.9446620123703457 +/- 0.037744339387903426,0.9517931550576784 +/- 0.010452930098922775,0.952425503457993 +/- 0.01023333965566815
647,nn,90,0.1,0.5,0.8961456591510258,0.9637992831541219 +/- 0.014803614016793728,0.9304237043820377 +/- 0.03601111701362793,0.9568995942487825 +/- 0.011636314049841372,0.9571333198237901 +/- 0.011614104647566579
648,knn,90,0.1,0.5,0.8961456591510258,0.9541218637992832 +/- 0.0182857485540971,0.8991774043857377 +/- 0.04067336677226776,0.9294792321403913 +/- 0.012410511443973819,0.9297620420044151 +/- 0.012411432224282294
649,xg,90,0.1,0.5,0.8961456591510258,0.9577060931899641 +/- 0.0182857485540971,0.925031989615323 +/- 0.03292692846064186,0.9409765143805329 +/- 0.011174027198750533,0.9414333852949225 +/- 0.011103964720228543
650,rf,90,0.2,0.1,0.9735279866227988,0.7121863799283155 +/- 0.032526792344396316,0.6322592530925865 +/- 0.051976854199517857,0.594335755889942 +/- 0.027835271783168605,0.5990793131509332 +/- 0.0273899667177771
651,ada_rf,90,0.2,0.1,0.9735279866227988,0.7057347670250896 +/- 0.0356607688542636,0.6303425740925741 +/- 0.047681441902222774,0.5774835312767627 +/- 0.023953621456200183,0.5793606750721152 +/- 0.023826154594813072
652,nn,90,0.2,0.1,0.9735279866227988,0.7551971326164875 +/- 0.03203274830913067,0.68894920665754 +/- 0.04996615411949903,0.4548898545834855 +/- 0.023144115471077604,0.4720213171089847 +/- 0.02221351681932781
653,knn,90,0.2,0.1,0.9735279866227988,0.6885304659498208 +/- 0.03958183362461032,0.6144747228080562 +/- 0.06478608673993759,0.5354198269238138 +/- 0.018927475327238676,0.5420355820378114 +/- 0.018454687309218423
654,xg,90,0.2,0.1,0.9735279866227988,0.6924731182795699 +/- 0.041845544007302275,0.6098254369087702 +/- 0.051725811747956575,0.595995677678329 +/- 0.027903454093700972,0.599186209470013 +/- 0.02774759100814728
